new_name	old_name	cnidocyte	digestive_filaments	epidermis	gastrodermis	gland	muscle	neuron	precursors
Nematostella_vectensis_RRUSv1___NVEC200_015320_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_015321_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_015322_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_015323_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_015324_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_015319_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010911_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011113_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010894_1.1	Nvec_v1g217167	0.995515943832305	1.72817500122911	0.989764764879943	1.00455857932584	1.01360565105905	0.975521449142	1.00448405616769	0.988284811656888
Nematostella_vectensis_RRUSv1___NVEC200_010893_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010892_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010895_1.1	Nvec_v1g247282	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010979_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010976_1.1	Nvec_NVE7025	1.06197786461579	0.962815414100036	1.42518268558368	0.991934925707576	0.990765176201898	0.991553145592842	1.01594387174509	1.00806507429242
Nematostella_vectensis_RRUSv1___NVEC200_010977_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011194_1.1	Nvec_v1g34540	1	1	1	1.00280929235078	1.0151235935739	1	1.02070963000002	1
Nematostella_vectensis_RRUSv1___NVEC200_011197_1.1	Nvec_v1g234224	1.05427190581808	0.98482792195392	1.00556572017278	1.01418793883321	0.993945059151502	1.02089245576137	0.994434279827219	0.983324040677467
Nematostella_vectensis_RRUSv1___NVEC200_011192_1.1	Nvec_v1g87259	0.943427755057292	1.06693131954554	1.05166171456462	0.995626458318592	0.960923141101258	0.955103065139183	1.00437354168141	1.0144026886452
Nematostella_vectensis_RRUSv1___NVEC200_011195_1.1	Nvec_v1g199428	0.62767393499868	1.18349902529219	1.13787110727803	1.09242391411768	1.95424617703085	0.90757608588232	0.878460788418292	0.392835081531729
Nematostella_vectensis_RRUSv1___NVEC200_011196_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011198_1.1	Nvec_NVE4655	0.938614898284188	1.04706579972069	0.979758594072907	1.00825131087153	0.991748689128473	1.07915541790943	1.04299356327515	0.98784980733185
Nematostella_vectensis_RRUSv1___NVEC200_010795_1.1	Nvec_NVE20057	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010796_1.1	Nvec_NVE14687	1.97294996076498	1.00990277115814	1.00912894911617	0.979208749172521	0.984284999050777	0.966751883229537	1.00793149845966	0.992068501540342
Nematostella_vectensis_RRUSv1___NVEC200_010794_1.1	Nvec_NVE14689	1.09778217595954	1.01747858361796	1.00980824240205	0.998072511483549	0.998884682349696	0.995276488856497	1.0011153176503	0.995276488856497
Nematostella_vectensis_RRUSv1___NVEC200_010788_1.1	Nvec_v1g127923	0.884698532341685	1.06517784958853	1.20959708608212	1.04290132354026	0.95709867645974	0.944966594133669	0.889106345300234	1.25641352055828
Nematostella_vectensis_RRUSv1___NVEC200_010790_1.1	Nvec_v1g246817	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010789_1.1	Nvec_v1g246818	0.842285069775112	1.18388163869406	1.41452880542604	1.15771493022489	0.701483970561265	0.728765191107347	0.604546105796258	2.13214161352926
Nematostella_vectensis_RRUSv1___NVEC200_010797_1.1	Nvec_NVE14685	0.992659496105365	0.992659496105365	1.00715303967197	1.02500153630482	1.0034584484238	1.0519654454561	0.996541551576197	0.992659496105365
Nematostella_vectensis_RRUSv1___NVEC200_010798_1.1	Nvec_NVE14684	1.64223824292344	1.0004734250194	1.02154067499158	0.989642978029197	0.989288857679559	0.978642394719358	0.999526574980599	1.06331893060157
Nematostella_vectensis_RRUSv1___NVEC200_011376_1.1	Nvec_v1g248752	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011375_1.1	Nvec_v1g154278	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011377_1.1	Nvec_NVE2206	0.955426584965576	0.984759639837494	1.0619661312838	1.0171306926363	1.00744541123055	0.964181704743409	1.01773920437737	0.992554588769446
Nematostella_vectensis_RRUSv1___NVEC200_011069_1.1	Nvec_NVE6997	0.989334409829019	1.0114039518746	1.23883860280621	0.992113739418912	1.01086844612978	0.989334409829019	1.00788626058109	0.989334409829019
Nematostella_vectensis_RRUSv1___NVEC200_011070_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011164_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011165_1.1	Nvec_v1g126132	0.945111982142701	1.0084178219752	1.00037035008845	0.99962964991155	0.995174092547491	0.973321308640489	1.00391470567905	1.01958956916422
Nematostella_vectensis_RRUSv1___NVEC200_011170_1.1	Nvec_v1g230649	0.952395665088114	1.00735356952884	0.966301327723446	1.01341487664049	0.970781308571516	1.00929607182091	0.992646430471161	1.02958279993332
Nematostella_vectensis_RRUSv1___NVEC200_011166_1.1	Nvec_v1g203180	1.0036450899393	0.983487324967212	1.02659798023646	0.99615983171508	1.02127503433025	0.983487324967212	1.03342370450157	0.996354910060696
Nematostella_vectensis_RRUSv1___NVEC200_011167_1.1	Nvec_NVE9808	0.985102672124972	1.0290726459522	1.09446409944021	1.00333670062916	1.01903882871902	0.985102672124972	0.996663299370843	0.985102672124972
Nematostella_vectensis_RRUSv1___NVEC200_011168_1.1	Nvec_v1g246590	0.97959816079801	1.00400613265185	0.995993867348153	0.98909448186751	1.04741042703258	0.969063161737542	1.03219389741738	1.03483089875495
Nematostella_vectensis_RRUSv1___NVEC200_011169_1.1	Nvec_v1g246589	1.00985393283943	0.940903897888739	1.01549979387396	0.987091721809162	1.0049734503889	0.861442920721036	1.01079862558784	0.995026549611101
Nematostella_vectensis_RRUSv1___NVEC200_011171_1.1	Nvec_v1g14682	1.00192418693969	1.09519369369127	0.990537569333025	0.998075813060306	0.995903561087316	1.01992255258961	0.994879383080764	1.05841573447882
Nematostella_vectensis_RRUSv1___NVEC200_010839_1.1	Nvec_v1g227079	0.987244126156925	1.00926703927408	1.00165860142208	0.998341398577923	0.990823199783281	1.4697374196102	1.00768958672933	0.987244126156925
Nematostella_vectensis_RRUSv1___NVEC200_010841_1.1	Nvec_v1g114386	0.979597824210584	1.29709703473983	1.15362996778901	1.0058264763876	0.938829252000042	0.994173523612403	0.963735516430919	1.15344029559308
Nematostella_vectensis_RRUSv1___NVEC200_010840_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010842_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010870_1.1	Nvec_v1g163068	0.944410524828642	0.965477928912567	0.993890986285117	1.0251507094212	0.990999462010483	1.08581883418064	1.00610901371488	1.02612516556431
Nematostella_vectensis_RRUSv1___NVEC200_010871_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010873_1.1	Nvec_v1g240898	1.20764376749094	1.08611590711587	0.95878071910356	0.966847378019165	0.968382473259352	1.09093847999777	1.03161752674065	0.934906097771234
Nematostella_vectensis_RRUSv1___NVEC200_010869_1.1	Nvec_v1g163066	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010872_1.1	Nvec_NVE15221	1	1.04463491478749	1	1.04103104761614	1	1	1.00391076243774	1
Nematostella_vectensis_RRUSv1___NVEC200_010946_1.1	Nvec_NVE19485	1.00946662483411	0.989191936924459	1.00363485162965	0.994750370483207	0.996365148370349	1.01871694437852	1.06027097950722	0.989191936924459
Nematostella_vectensis_RRUSv1___NVEC200_010948_1.1	Nvec_v1g248694	0.961566059523871	1.05988672336012	0.983556622222741	1.00106735587669	1.00731038366409	0.970377438815492	1.04746149660659	0.998932644123315
Nematostella_vectensis_RRUSv1___NVEC200_010944_1.1	Nvec_NVE19482	1.04229490598284	1.00826671010946	0.986392640687201	0.991733289890541	1.44298433170585	0.944970356685632	1.19010459627066	0.969716575700294
Nematostella_vectensis_RRUSv1___NVEC200_010945_1.1	Nvec_NVE19483	0.925562250569378	0.935931400644133	1.06993356321697	0.932622947297436	1.14819316322243	0.895912352425045	1.74213113820056	1.06406859935587
Nematostella_vectensis_RRUSv1___NVEC200_010947_1.1	Nvec_v1g149547	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010802_1.1	Nvec_NVE23229	1.0979332522562	0.980058611128996	1.0230189705108	0.991543310305142	0.994276303329837	0.980058611128996	1.03279069549024	1.00572369667016
Nematostella_vectensis_RRUSv1___NVEC200_010803_1.1	Nvec_v1g216115	0.933164102090362	1.10021944822486	1.07789374324174	0.974082254325912	0.991373675020624	0.961016813016956	1.00862632497938	1.09823370276633
Nematostella_vectensis_RRUSv1___NVEC200_010804_1.1	Nvec_v1g242254	0.910654152318896	1.54870321122234	1.03391159692643	0.97955024224574	0.941223191372525	0.992721790859346	1.06990973266242	1.00727820914065
Nematostella_vectensis_RRUSv1___NVEC200_010806_1.1	Nvec_v1g101242	0.980820867442739	1.02633286173239	1.0191090532823	0.983463998267936	0.998915354801365	0.986743959149876	1.00108464519864	1.0039746253371
Nematostella_vectensis_RRUSv1___NVEC200_010805_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011122_1.1	Nvec_NVE18757	0.900979903923709	1.17556296286721	1.14581518977007	1.01564204752398	0.999096439368876	0.954808501502001	1.00090356063112	0.981583286707332
Nematostella_vectensis_RRUSv1___NVEC200_011123_1.1	Nvec_v1g204295	1.01820121099357	1.04428517157815	0.995117861394754	0.98317916354449	0.98791849793565	1.02463872218866	0.989897681016028	1.00488213860525
Nematostella_vectensis_RRUSv1___NVEC200_011124_1.1	Nvec_v1g164392	0.93542517244168	1.22927007073055	1.32983339171394	1.10295271179042	0.980675807557669	1.01932419244233	0.951894964965515	0.947663930074252
Nematostella_vectensis_RRUSv1___NVEC200_011125_1.1	Nvec_NVE18750	0.987983996532883	1.07626021430022	0.987983996532883	0.999089585582869	1.00231666215365	0.987983996532883	1.00651052453698	1.00091041441713
Nematostella_vectensis_RRUSv1___NVEC200_010848_1.1	Nvec_v1g210666	0.953020638002232	1.03817288507535	0.980860477800075	1.33579350736019	1.01043908317398	1.05521415029462	0.989560916826025	0.977977672121496
Nematostella_vectensis_RRUSv1___NVEC200_010850_1.1	Nvec_v1g114387	1.01425292788176	1.00423142353648	1.04816547874409	0.993360295002205	0.989441758408619	0.982318391078813	0.995768576463524	1.00804265414779
Nematostella_vectensis_RRUSv1___NVEC200_010847_1.1	Nvec_v1g114380	0.915744198732065	0.997640096078111	1.00850180179965	0.984718264515381	0.989630279632741	1.13308722617102	1.03116586066631	1.00235990392189
Nematostella_vectensis_RRUSv1___NVEC200_010851_1.1	Nvec_v1g244535	0.82635644538021	1.42518628202815	1.05120055423632	0.987240732423648	0.987593872922843	0.985309198259551	1.01240612707716	1.17786396033999
Nematostella_vectensis_RRUSv1___NVEC200_010849_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011326_1.1	Nvec_v1g98151	0.985346806654625	0.985346806654625	1.02853897133632	1.00750786519638	0.992492134803621	0.985346806654625	1.0126708364584	1.03165537994897
Nematostella_vectensis_RRUSv1___NVEC200_011328_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011330_1.1	Nvec_NVE18505	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011327_1.1	Nvec_v1g204127	0.978932741832854	1.07664637334221	1.93847994221176	0.962526038740569	0.979612319279572	0.949615601853276	1.02038768072043	1.08665000022005
Nematostella_vectensis_RRUSv1___NVEC200_011329_1.1	Nvec_v1g142536	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011331_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010828_1.1	Nvec_NVE4900	0.997198288711323	0.997198288711323	1.03485686476242	1.00280171128868	1.09765908774697	1.02696226656876	0.997198288711323	0.997198288711323
Nematostella_vectensis_RRUSv1___NVEC200_010829_1.1	Nvec_v1g118229	0.907473673690241	1.00818344122332	1.02951930432174	0.991816558776679	1.6091773833198	0.892953447510801	1.00828366612978	0.878795801184232
Nematostella_vectensis_RRUSv1___NVEC200_010830_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010831_1.1	Nvec_v1g245263	0.95237477824637	1.15023278147179	1.11005983032101	2.23737511575809	1.00212924908839	0.993272041349216	0.997870750911611	0.944133453766854
Nematostella_vectensis_RRUSv1___NVEC200_010827_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011242_1.1	Nvec_v1g160746	0.753298651865571	1.13201818414854	1.30961911602805	0.98103461260424	0.947506159239907	1.01896538739576	1.07097067128123	0.933024859607212
Nematostella_vectensis_RRUSv1___NVEC200_011241_1.1	Nvec_v1g160743	0.848492287911839	1.06943090051484	1.25686253751135	1.22179231906661	0.93056909948516	0.640629968312844	0.821448547685728	2.009018970721
Nematostella_vectensis_RRUSv1___NVEC200_011243_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011073_1.1	Nvec_v1g171563	0.932878530527635	1.01834802241163	0.981653214463843	1.01834678553616	0.953474704604758	0.898773245910218	1.04587147130913	1.36173636080442
Nematostella_vectensis_RRUSv1___NVEC200_011075_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011071_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011072_1.1	Nvec_v1g121512	0.946726978631799	1.00256413626292	1.01465695697824	0.997435863737076	0.978818352517326	0.936545489701399	1.02155017356237	1.1693905905411
Nematostella_vectensis_RRUSv1___NVEC200_011074_1.1	Nvec_v1g213647	0.990142236853562	0.999306095562091	1.00769034735234	0.967015725243329	0.974632572495431	1.02157161842591	1.00069390443791	1.16544670573966
Nematostella_vectensis_RRUSv1___NVEC200_010874_1.1	Nvec_v1g202599	0.986346814269381	0.986346814269381	1.00074818813472	1.11583097097137	1.00423530586117	1.04527561557418	0.990204182341207	0.999251811865279
Nematostella_vectensis_RRUSv1___NVEC200_010876_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010875_1.1	Nvec_v1g202603	0.9435849082281	1.02794952526785	1.01934501235555	1.00802260576094	0.95483393030844	1.00756452497977	0.975346637661744	0.992435475020226
Nematostella_vectensis_RRUSv1___NVEC200_010970_1.1	Nvec_v1g100328	0.957650883339922	1.37172902879832	0.964683864968219	0.968216658639387	1.03178334136061	0.927330564970621	1.15717662452984	1.07407953674291
Nematostella_vectensis_RRUSv1___NVEC200_010967_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010969_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010968_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010825_1.1	Nvec_v1g118309	1.0094430544302	1.0524489439372	1.19815392294378	0.990556945569796	0.966383401384422	0.934064535095888	0.967142329572074	1.24830826005853
Nematostella_vectensis_RRUSv1___NVEC200_010826_1.1	Nvec_NVE4896	1.05640178692993	0.979125201187964	0.993929217718375	0.990084299795572	1.00849207389149	1.01498090057746	1.00607078228162	0.982841149376416
Nematostella_vectensis_RRUSv1___NVEC200_010824_1.1	Nvec_NVE23109	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010965_1.1	Nvec_NVE20282	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010966_1.1	Nvec_v1g100263	0.965359985911582	1.18649601076468	1.0450193811318	0.962655749763403	0.981195267992445	0.974196236877256	1.01880473200755	1.02901778226091
Nematostella_vectensis_RRUSv1___NVEC200_011234_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011233_1.1	Nvec_v1g239471	1.00468983199622	1.02845465217963	0.998885654723897	1.0011143452761	0.984511083844866	0.984511083844866	1.01068387226032	0.984511083844866
Nematostella_vectensis_RRUSv1___NVEC200_011235_1.1	Nvec_v1g179973	1.09459150519191	0.919002315232382	1.08099768476762	1.1756360536035	0.848984513019466	0.731075895917377	0.722568720506681	2.19480267402642
Nematostella_vectensis_RRUSv1___NVEC200_011236_1.1	Nvec_v1g160731	0.978259013962836	1.12231922921066	0.992542300118785	0.98100722952784	1.02295950569702	1.00745769988121	1.00921955700605	0.978259013962836
Nematostella_vectensis_RRUSv1___NVEC200_011185_1.1	Nvec_v1g176484	0.949012963602455	1.29809728509272	0.968859131385314	1.2007889870428	0.943004054419103	1.0764521964963	0.94330863186315	1.03114086861469
Nematostella_vectensis_RRUSv1___NVEC200_011186_1.1	Nvec_v1g248644	0.992220392968138	1.01435431397962	0.992220392968138	1.00058443447333	0.999415565526675	0.992220392968138	1.00613611344504	1.01820396269759
Nematostella_vectensis_RRUSv1___NVEC200_011184_1.1	Nvec_v1g195684	0.94032623322245	1.04429180761171	1.00246288812672	0.974590896044992	1.00969384509901	0.938645818916358	1.05494531632975	0.997537111873278
Nematostella_vectensis_RRUSv1___NVEC200_011187_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011064_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011066_1.1	Nvec_v1g246349	0.881854864143683	0.982948145071442	1.11822361783088	0.973488380327575	0.971849781164418	1.48296240950204	1.06874143958477	1.01705185492856
Nematostella_vectensis_RRUSv1___NVEC200_011063_1.1	Nvec_v1g246352	1.55366870666974	0.956467957874516	0.982541019879229	1.00227887550964	0.980768216908129	0.997721124490356	1.05449964303742	1.12083991049166
Nematostella_vectensis_RRUSv1___NVEC200_011065_1.1	Nvec_v1g235717	0.995346247716537	1.01889005580924	1.00384744189821	0.996152558101794	1.18428496139024	0.975355161297196	1.00654854865001	0.975355161297196
Nematostella_vectensis_RRUSv1___NVEC200_011067_1.1	Nvec_v1g214900	1.02640484104749	0.962793880098962	1.19112736590648	0.922198621466022	0.992040260789985	1.00795973921002	1.00899941450873	0.853917067872582
Nematostella_vectensis_RRUSv1___NVEC200_011068_1.1	Nvec_v1g246348	1.00718647993699	1.12747631757725	1.00988677960639	0.986515198694978	1.21353651555984	0.967477889607841	0.989408362898696	0.992813520063012
Nematostella_vectensis_RRUSv1___NVEC200_010820_1.1	Nvec_v1g233216	0.995541136603127	1.13694679520805	0.981798297272565	0.997618554483002	0.960806771423889	1.03772751516073	1.002381445517	1.01651844850058
Nematostella_vectensis_RRUSv1___NVEC200_010819_1.1	Nvec_v1g118178	0.884976973298419	1.05644060260876	0.998625751071647	0.941161332193904	1.00137424892835	0.964317033792018	1.01332261974196	1.07671929016938
Nematostella_vectensis_RRUSv1___NVEC200_010821_1.1	Nvec_v1g245260	1.02648324968469	0.973516750315307	0.92215923477869	0.840487423308185	1.10078160625004	0.826486696161443	1.14326638887225	1.02713769430828
Nematostella_vectensis_RRUSv1___NVEC200_010822_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010823_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011289_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011292_1.1	Nvec_v1g137929	0.944017312130386	0.948766248886607	1.06640025381659	1.77865891781169	0.983587332285099	1.26940203723514	1.00544488736281	0.994555112637187
Nematostella_vectensis_RRUSv1___NVEC200_011288_1.1	Nvec_v1g11702	0.990838585615771	1.03506458145289	1.03427147957135	1.001976262122	0.998023737877997	0.990838585615771	0.996651379275104	1.05044033102505
Nematostella_vectensis_RRUSv1___NVEC200_011290_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011291_1.1	Nvec_v1g221670	1	1.02230746431775	1	1.00561916585777	1	1	1.01564938400271	1
Nematostella_vectensis_RRUSv1___NVEC200_011294_1.1	Nvec_v1g248768	0.950009593517959	0.971201898626884	1.43465239800356	0.993232554411986	0.989964683960737	1.00676744558801	1.05724263728904	1.02487312663295
Nematostella_vectensis_RRUSv1___NVEC200_011293_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011388_1.1	Nvec_v1g95672	1.00406132115843	0.98389519636754	0.998260774845833	1.05526554995919	1.00173922515417	1.01326210881638	0.990793008147082	0.98389519636754
Nematostella_vectensis_RRUSv1___NVEC200_011004_1.1	Nvec_v1g170242	0.980790272052469	1.00266921604948	1.00944132425472	0.997330783950522	0.991460101358327	0.980790272052469	1.01741833426338	1.00647451781525
Nematostella_vectensis_RRUSv1___NVEC200_011003_1.1	Nvec_NVE4171	0.855304864328632	1.24100958747594	1.04308200553125	1.02470435545633	0.954392082811088	0.957376367743842	0.975295644543666	1.16380277637955
Nematostella_vectensis_RRUSv1___NVEC200_011005_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011007_1.1	Nvec_NVE20383	0.998190620926082	0.998190620926082	1.05048878072678	1.00379961958274	1.00180937907392	0.998190620926082	1.01381168926086	0.998190620926082
Nematostella_vectensis_RRUSv1___NVEC200_011008_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011006_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011104_1.1	Nvec_v1g248208	1.09757448167356	0.970435463760086	1.11723511252582	0.983053728623897	1.05693435448839	0.921894663264733	1.01175486428852	0.988245135711482
Nematostella_vectensis_RRUSv1___NVEC200_011105_1.1	Nvec_v1g2158	0.784462707695015	1.04984163967131	1.09499210212431	1.04025552681525	1.86245814304936	0.959744473184755	0.915371646655414	0.593018969981911
Nematostella_vectensis_RRUSv1___NVEC200_011106_1.1	Nvec_NVE18004	0.888205570932434	1.09160699027776	1.03526610309327	1.01291681861748	0.975477512782942	0.987083181382525	1.10533319239701	0.935755499705999
Nematostella_vectensis_RRUSv1___NVEC200_011107_1.1	Nvec_v1g219959	0.965604973197748	1.28538324631054	1.08504125995121	1.13925977272453	0.990748323798949	0.927535744644467	1.00925167620105	0.988399536928131
Nematostella_vectensis_RRUSv1___NVEC200_010925_1.1	Nvec_v1g125664	0.717095770636734	3.10883502199039	1.91526118036837	2.06423231619654	1.02673510139068	0.844867369968689	0.973264898609322	0.836520691141855
Nematostella_vectensis_RRUSv1___NVEC200_010927_1.1	Nvec_v1g224856	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010924_1.1	Nvec_v1g190607	0.869113663260142	1.02651011448219	1.02137079748814	1.03633560963269	0.96073451368197	0.994165981411636	1.00583401858836	0.91877103444465
Nematostella_vectensis_RRUSv1___NVEC200_010926_1.1	Nvec_v1g246508	1.07672140553302	1.07118044694664	1.10895388018184	1.01612817585607	0.898628950498809	0.859361359015315	0.983871824143926	0.945074591532037
Nematostella_vectensis_RRUSv1___NVEC200_010852_1.1	Nvec_v1g210670	0.998521980302588	0.968574328663995	1.00248174530064	0.95758153614333	0.915794584294184	1.06286135710864	1.00147801969741	1.07390770565845
Nematostella_vectensis_RRUSv1___NVEC200_010854_1.1	Nvec_v1g114409	0.994627168471126	1.05383851346243	1.00537283152887	1.00593430845101	0.950467743906975	1.02090568404802	0.961782937954565	0.936876493884783
Nematostella_vectensis_RRUSv1___NVEC200_010856_1.1	Nvec_v1g149979	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_010855_1.1	Nvec_v1g195930	0.960210000820043	1.00306889238475	0.988259857800217	1.02060518502185	1.00204315696626	0.988869966973644	1.01728445387548	0.997956843033743
Nematostella_vectensis_RRUSv1___NVEC200_010853_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011037_1.1	Nvec_v1g172456	0.939379259161112	1.0436263182616	1.00801548576518	0.976937410664904	0.961358654261618	0.991984514234817	1.04828282462014	1.17437192363265
Nematostella_vectensis_RRUSv1___NVEC200_011042_1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nematostella_vectensis_RRUSv1___NVEC200_011043_1.1	Nvec_v1g246362	0.991481841230417	1.1952848181189	0.990924153111195	1.00282072664365	0.997179273356353	0.916095211066868	1.04073486098774	1.09668203992368
Nematostella_vectensis_RRUSv1___NVEC200_011044_1.1	Nvec_NVE9116	0.994796546133729	0.916480615027514	1.13630806980328	1.00520345386627	0.952122216538857	0.970186480389247	1.03097706231209	1.04909316411162
Nematostella_vectensis_RRUSv1___NVEC200_011035_1.1	Nvec_v1g18804	1	1	1	1	1.03842216203884	1	1.00195524929683	1
Nematostella_vectensis_RRUSv1___NVEC200_011036_1.1	Nvec_v1g124772	0.751371402823851	1.21757368124944	1.12121886316216	1.0460906189217	2.0613590925372	0.953909381078301	0.919000486600097	0.599556407984731
Nematostella_vectensis_RRUSv1___NVEC200_011038_1.1	Nvec_v1g191663	0.79841155499361	1.40488562900451	0.901353404454639	1.06708455727435	0.93291544272565	0.848513227595583	1.24060637838334	1.24726411934042
Nematostella_vectensis_RRUSv1___NVEC200_011039_1.1	Nvec_v1g246364	0.851115823016505	1.50724533023562	1.59166488066695	1.04302431596477	0.954654949765592	0.844860754894409	0.956975684035225	1.2767319804767
Nematostella_vectensis_RRUSv1___NVEC200_011040_1.1	Nvec_v1g124761	0.976126247405733	0.987589657024321	0.973009153633945	0.985288143881253	1.03395047976893	1.0301851254181	1.01241034297568	1.05952855132985
Nematostella_vectensis_RRUSv1___NVEC200_011041_1.1	Nvec_v1g246363	1.09776832558027	0.884638132289916	1.12703283129724	0.938888892014863	0.868248802078153	0.977181510693795	1.02281848930621	1.24590387451271
