new_name	cell_type_count	broad_type_count	cell_type	broad_type	FC	mid_range_cell_type_count	mid_range_broad_type_count
Galaxea_fascicularis_REEFv1___m1.2775.m1	1	1	adult_germline_sperm	adult_germline	3.05028770925329	0	0
Galaxea_fascicularis_REEFv1___m1.16856.m1	1	1	adult_germline_sperm	adult_germline	2.6210030026455	0	0
Galaxea_fascicularis_REEFv1___m1.18565.m1	1	1	adult_germline_sperm	adult_germline	9.32462405514774	0	0
Galaxea_fascicularis_REEFv1___m1.17471.m1	1	1	adult_germline_sperm	adult_germline	4.47340916715433	0	0
Galaxea_fascicularis_REEFv1___m1.9128.m1	1	1	adult_neuron_13	adult_neuron	5.05983068723395	0	0
Galaxea_fascicularis_REEFv1___m1.16731.m1	1	1	adult_germline_sperm	adult_germline	3.41431569526174	0	0
Galaxea_fascicularis_REEFv1___m1.4006.m1	1	1	adult_alga-hosting_cells	adult_alga-hosting	2.72239160137751	0	0
Galaxea_fascicularis_REEFv1___m1.6325.m1	1	1	adult_neuron_6	adult_neuron	3.10593666881323	0	0
Galaxea_fascicularis_REEFv1___m1.10311.m1	1	1	adult_germline_sperm	adult_germline	3.28349730347274	0	0
Galaxea_fascicularis_REEFv1___m1.15482.m1	1	1	adult_mitotic_host_cells	adult_mitotic	4.01070396192946	0	0
Galaxea_fascicularis_REEFv1___m1.9299.m1	1	1	adult_germline_sperm	adult_germline	3.44563316091552	0	0
Galaxea_fascicularis_REEFv1___m1.9735.m1	1	1	adult_neuron_6	adult_neuron	2.58116545836693	0	0
Galaxea_fascicularis_REEFv1___m1.2655.m1	1	1	adult_epidermis_2	adult_epidermis	2.81325691167411	0	0
Galaxea_fascicularis_REEFv1___m1.1280.m1	1	1	adult_neuron_13	adult_neuron	2.96349054049882	0	0
Galaxea_fascicularis_REEFv1___m1.7981.m1	1	1	adult_germline_sperm	adult_germline	5.03133304737889	0	0
Galaxea_fascicularis_REEFv1___m1.5309.m1	1	1	adult_neuron_10	adult_neuron	2.83160031426659	0	0
Galaxea_fascicularis_REEFv1___m1.19223.m1	1	1	adult_mitotic_host_cells	adult_mitotic	3.97568736374682	0	0
Galaxea_fascicularis_REEFv1___m1.19064.m1	1	1	adult_germline_sperm	adult_germline	3.05626267415369	0	0
Galaxea_fascicularis_REEFv1___m1.16261.m1	1	1	adult_gastrodermis_musclelike	adult_gastrodermis	4.78169389266891	0	0
Galaxea_fascicularis_REEFv1___m1.12875.m1	1	1	adult_germline_sperm	adult_germline	4.19851917624728	0	0
Galaxea_fascicularis_REEFv1___m1.5472.m1	1	1	adult_neuron_10	adult_neuron	3.19010643981551	0	0
Galaxea_fascicularis_REEFv1___m1.9053.m1	1	1	adult_neuron_13	adult_neuron	2.58838818160565	0	0
Galaxea_fascicularis_REEFv1___m1.1289.m1	1	1	adult_unknown	adult_unknown	3.21084049820943	0	0
Galaxea_fascicularis_REEFv1___m1.19033.m1	1	1	adult_unknown	adult_unknown	6.07229824160114	0	0
Galaxea_fascicularis_REEFv1___m1.14186.m1	1	1	adult_neuron_10	adult_neuron	2.63050930796426	0	0
Galaxea_fascicularis_REEFv1___m1.23277.m1	1	1	adult_germline_sperm	adult_germline	3.82198476899954	0	0
Galaxea_fascicularis_REEFv1___m1.3552.m1	1	1	adult_neuron_13	adult_neuron	3.06045775485075	0	0
Galaxea_fascicularis_REEFv1___m1.5269.m1	1	1	adult_unknown	adult_unknown	6.36796906833617	0	0
Galaxea_fascicularis_REEFv1___m1.1168.m1	1	1	adult_neuron_13	adult_neuron	2.63547664449255	0	0
Galaxea_fascicularis_REEFv1___m1.20308.m1	1	1	adult_neuron_6	adult_neuron	8.12241146815364	0	0
Galaxea_fascicularis_REEFv1___m1.6609.m1	1	1	adult_neuron_6	adult_neuron	2.62241147644747	0	0
Galaxea_fascicularis_REEFv1___m1.23437.m1	1	1	adult_germline_sperm	adult_germline	4.06623635389154	0	0
Galaxea_fascicularis_REEFv1___m1.1848.m1	1	1	adult_gland_5	adult_gland	6.3525252171234	0	0
Galaxea_fascicularis_REEFv1___m1.18895.m1	1	1	adult_germline_sperm	adult_germline	3.65458043673895	0	0
Galaxea_fascicularis_REEFv1___m1.2224.m1	1	1	adult_germline_sperm	adult_germline	4.01395476621282	0	0
Galaxea_fascicularis_REEFv1___m1.4579.m1	1	1	adult_neuron_13	adult_neuron	4.9022331030017	0	0
Galaxea_fascicularis_REEFv1___m1.14555.m1	1	1	adult_cnidocyte	adult_cnidocyte	5.24384522912692	0	0
Galaxea_fascicularis_REEFv1___m1.19799.m1	1	1	adult_cnidocyte	adult_cnidocyte	2.66580855236943	0	0
Galaxea_fascicularis_REEFv1___m1.1325.m1	1	1	adult_gland_10	adult_gland	43.9225389256286	0	0
Galaxea_fascicularis_REEFv1___m1.1166.m1	1	1	adult_cnidocyte	adult_cnidocyte	3.32963374119229	0	0
Galaxea_fascicularis_REEFv1___m1.5919.m1	1	1	adult_neuron_13	adult_neuron	2.61051144990366	0	0
Galaxea_fascicularis_REEFv1___m1.952.m1	1	1	adult_neuron_6	adult_neuron	4.10472473958526	0	0
Galaxea_fascicularis_REEFv1___m1.8402.m1	1	1	adult_calicoblast	adult_calicoblast	3.93243737826746	0	0
Galaxea_fascicularis_REEFv1___m1.14837.m1	1	1	adult_germline_sperm	adult_germline	5.5842470277948	0	0
Galaxea_fascicularis_REEFv1___m1.3129.m1	1	1	adult_germline_sperm	adult_germline	3.77020467747999	0	0
Galaxea_fascicularis_REEFv1___m1.18500.m1	1	1	adult_neuron_13	adult_neuron	3.11519797337978	0	0
Galaxea_fascicularis_REEFv1___m1.6136.m1	1	1	adult_neuron_10	adult_neuron	2.57301919268546	0	0
Galaxea_fascicularis_REEFv1___m1.14317.m1	1	1	adult_neuron_13	adult_neuron	2.86664370670689	0	0
Galaxea_fascicularis_REEFv1___m1.20595.m1	1	1	adult_neuron_13	adult_neuron	2.55468454436379	0	0
Galaxea_fascicularis_REEFv1___m1.20591.m1	1	1	adult_neuron_13	adult_neuron	6.96749201103134	0	0
Galaxea_fascicularis_REEFv1___m1.11420.m1	1	1	adult_neuron_13	adult_neuron	17.1265702773929	0	0
Galaxea_fascicularis_REEFv1___m1.22748.m1	1	1	adult_germline_sperm	adult_germline	2.50794821185062	0	0
Galaxea_fascicularis_REEFv1___m1.23249.m1	1	1	adult_gland_9	adult_gland	9.158127944021	0	0
Galaxea_fascicularis_REEFv1___m1.1774.m1	1	1	adult_neuron_13	adult_neuron	7.12205908019259	0	0
Galaxea_fascicularis_REEFv1___m1.15176.m1	1	1	adult_germline_sperm	adult_germline	2.89027636373444	0	0
Galaxea_fascicularis_REEFv1___m1.16828.m1	1	1	adult_germline_sperm	adult_germline	5.2511752395362	0	0
Galaxea_fascicularis_REEFv1___m1.3403.m1	1	1	adult_germline_sperm	adult_germline	2.96132028861039	0	0
Galaxea_fascicularis_REEFv1___m1.7435.m1	1	1	adult_neuron_10	adult_neuron	4.98308338437225	0	0
Galaxea_fascicularis_REEFv1___m1.19038.m1	1	1	adult_immune_1	adult_immune	3.80031093524113	0	0
Galaxea_fascicularis_REEFv1___m1.3886.m1	1	1	adult_neuron_10	adult_neuron	2.67242133138327	0	0
Galaxea_fascicularis_REEFv1___m1.16755.m1	1	1	adult_germline_sperm	adult_germline	4.33102201319492	0	0
Galaxea_fascicularis_REEFv1___m1.4383.m1	1	1	adult_neuron_13	adult_neuron	3.56607847221335	0	0
Galaxea_fascicularis_REEFv1___m1.2508.m1	1	1	adult_neuron_13	adult_neuron	2.6757937745945	0	0
Galaxea_fascicularis_REEFv1___m1.68.m1	1	1	adult_neuron_10	adult_neuron	2.53954366870201	0	0
Galaxea_fascicularis_REEFv1___m1.1771.m1	1	1	adult_neuron_9	adult_neuron	8.2723250538726	0	0
Galaxea_fascicularis_REEFv1___m1.7310.m1	1	1	adult_neuron_9	adult_neuron	2.88836114009574	0	0
Galaxea_fascicularis_REEFv1___m1.1255.m1	1	1	adult_germline_sperm	adult_germline	3.53561554209292	0	0
Galaxea_fascicularis_REEFv1___m1.19364.m1	1	1	adult_neuron_2	adult_neuron	4.80698561669214	0	0
Galaxea_fascicularis_REEFv1___m1.3769.m1	1	1	adult_germline_sperm	adult_germline	2.59226045429969	0	0
Galaxea_fascicularis_REEFv1___m1.2398.m1	1	1	adult_neuron_13	adult_neuron	3.18250820065069	0	0
Galaxea_fascicularis_REEFv1___m1.5723.m1	1	1	adult_gland_10	adult_gland	3.63353524914837	0	0
Galaxea_fascicularis_REEFv1___m1.15458.m1	1	1	adult_germline_sperm	adult_germline	5.26433226824402	0	0
Galaxea_fascicularis_REEFv1___m1.17167.m1	1	1	adult_germline_sperm	adult_germline	9.33146040971442	0	0
Galaxea_fascicularis_REEFv1___m1.14559.m1	1	1	adult_cnidocyte	adult_cnidocyte	9.28240511113522	0	0
Galaxea_fascicularis_REEFv1___m1.4145.m1	1	1	adult_germline_sperm	adult_germline	3.05140485806252	0	0
Galaxea_fascicularis_REEFv1___m1.17774.m1	1	1	adult_gland_9	adult_gland	3.55604099184339	0	0
Galaxea_fascicularis_REEFv1___m1.6502.m1	1	1	adult_neuron_13	adult_neuron	3.83163946255329	0	0
Galaxea_fascicularis_REEFv1___m1.4024.m1	1	1	adult_germline_sperm	adult_germline	2.54608739607644	0	0
Galaxea_fascicularis_REEFv1___m1.4825.m1	1	1	adult_neuron_13	adult_neuron	3.18649524793488	0	0
Galaxea_fascicularis_REEFv1___m1.21019.m1	1	1	adult_neuron_13	adult_neuron	2.51726613983207	0	0
Galaxea_fascicularis_REEFv1___m1.9195.m1	1	1	adult_gland_5	adult_gland	2.61249775263521	0	0
Galaxea_fascicularis_REEFv1___m1.16518.m1	1	1	adult_neuron_13	adult_neuron	2.95594887040181	0	0
